calendar_date,home,away,home_name,away_name,home_score,away_score,neutral,forfeit,both_teams_ranked,perspective_check
2026-09-11,tupelo-christian-prep,external-230124,Tupelo Christian,Harding Academy,43,0,False,False,False,single_ranked_team
2026-09-11,kemper-county,external-230620,Kemper County High School,Heritage Academy,34,7,False,False,False,single_ranked_team
2026-09-11,stringer,external-230957,Stringer Attendance Center,Park Place Christian,40,8,False,False,False,single_ranked_team
2026-09-11,shaw,external-243751,Shaw High School,Broad Street,0,44,False,False,False,single_ranked_team
2026-09-11,external-260748,raymond,Copiah Academy,Raymond High School,42,8,False,False,False,single_ranked_team
2026-09-11,florence,pearl,Florence High School,Pearl High School,0,21,False,False,True,consistent
2026-09-11,perry-central,forest,Perry Central High School,Forest High School,14,22,False,False,True,consistent
2026-09-11,vancleave,forrest-county-agricultural,Vancleave High School,Forrest County Agricultural Hi Sch,34,28,False,False,True,consistent
2026-09-11,franklin,wesson,Franklin High School,Wesson Attendance Center,14,15,False,False,True,consistent
2026-09-11,vardaman,french-camp,Vardaman High School,French Camp,8,26,False,False,True,consistent
2026-09-11,gautier,west-harrison,Gautier High School,West Harrison High School,33,19,False,False,True,consistent
2026-09-11,gentry,humphreys-county,Gentry High School,Humphreys County High School,34,0,False,False,True,consistent
2026-09-11,george-county,greene-county,George County High School,Greene County High School,7,21,False,False,True,consistent
2026-09-11,germantown,warren-central,Germantown High School,Warren Central High School,35,42,False,False,True,consistent
2026-09-11,greenville,greenwood,Greenville High School,Greenwood High School,8,26,False,False,True,consistent
2026-09-11,gulfport,laurel,Gulfport High School,Laurel High School,51,0,False,False,True,consistent
2026-09-11,nanih-waiya,hamilton,Nanih Waiya Attendance Center,Hamilton High School,49,20,False,False,True,consistent
2026-09-11,poplarville,hancock,Poplarville Jr Sr High School,Hancock High School,49,32,False,False,True,consistent
2026-09-11,mantachie,hatley,Mantachie Attendance Center,Hatley High School,22,16,False,False,True,consistent
2026-09-11,oak-grove,hattiesburg,Oak Grove High School,Hattiesburg High School,36,20,False,False,True,consistent
2026-09-11,hazlehurst,natchez,Hazlehurst High School,Natchez High School,14,38,False,False,True,consistent
2026-09-11,kosciusko,hernando,Kosciusko Senior High School,Hernando High School,60,58,False,False,True,consistent
2026-09-11,holly-springs,walnut,Holly Springs High School,Walnut Attendance Center,14,22,False,False,True,consistent
2026-09-11,holmes-county-central,leake-central,Holmes County Central High School,Leake Central High School,26,59,False,False,True,consistent
2026-09-11,horn-lake,olive-branch,Horn Lake High,Olive Branch High School,12,17,False,False,True,consistent
2026-09-11,houston,tupelo,Houston High School,Tupelo High School,13,42,False,False,True,consistent
2026-09-11,independence,senatobia,Independence High School,Senatobia High School,0,49,False,False,True,consistent
2026-09-11,new-albany,itawamba-agricultural,New Albany High School,Itawamba Agricultural High School,2,0,False,True,True,consistent
2026-09-11,mcadams,j-z-george,McAdams Attendance Center,J Z George High School,20,14,False,False,True,consistent
2026-09-11,jefferson-county,velma-jackson,Jefferson Co High,Velma Jackson High School,28,20,False,False,True,consistent
2026-09-11,lawrence-county,jefferson-davis-county,Lawrence County High School,Jefferson Davis County High School,13,21,False,False,True,consistent
2026-09-11,lanier,jim-hill,Lanier High School,Jim Hill High School,40,0,False,False,True,consistent
2026-09-11,kossuth,tishomingo-county,Kossuth High School,Tishomingo County High School,31,13,False,False,True,consistent
2026-09-11,lafayette,port-gibson,Lafayette High School,Port Gibson High School,51,20,False,False,True,consistent
2026-09-11,leflore-county,south-delta,Leflore County High School,South Delta High School,50,14,False,False,True,consistent
2026-09-11,riverside,leland,Riverside High School,Leland High School,0,20,False,False,True,consistent
2026-09-11,lewisburg,ripley,Lewisburg High School,Ripley High School,42,7,False,False,True,consistent
2026-09-11,loyd-star,north-forrest,Loyd Star School,North Forrest High School,28,21,False,False,True,consistent
2026-09-11,west-marion,lumberton,West Marion High School,Lumberton High School,27,14,False,False,True,consistent
2026-09-11,magee,mize,Magee High School,Mize Attendance Center,21,20,False,False,True,consistent
2026-09-11,mccomb,provine,McComb High School,Provine High School,25,6,False,False,True,consistent
2026-09-11,mclaurin,richland,McLaurin Attendance Center,Richland High School,0,50,False,False,True,consistent
2026-09-11,south-pike,mendenhall,South Pike Senior High School,Mendenhall High School,30,46,False,False,True,consistent
2026-09-11,starkville,meridian,Starkville High School,Meridian High School,42,24,False,False,True,consistent
2026-09-11,south-pontotoc,mooreville,South Pontotoc High School,Mooreville High School,17,40,False,False,True,consistent
2026-09-11,morton,scott-central,Morton High School,Scott Central Attendance Center,36,34,False,False,True,consistent
2026-09-11,st-stanislaus,moss-point,St. Stanislaus,Moss Point High School,33,12,False,False,True,consistent
2026-09-11,neshoba-central,west-lauderdale,Neshoba Central High School,West Lauderdale High School,35,6,False,False,True,consistent
2026-09-11,new-hope,oxford,New Hope High School,Oxford High School,15,38,False,False,True,consistent
2026-09-11,newton,quitman,Newton High School,Quitman High School,6,9,False,False,True,consistent
2026-09-11,northeast-jones,newton-county,Northeast Jones High School,Newton County High School,28,23,False,False,True,consistent
2026-09-11,terry,north-pike,Terry High School,North Pike Senior High School,44,14,False,False,True,consistent
2026-09-11,northeast-lauderdale,southeast-lauderdale,Northeast Lauderdale High School,Southeast Lauderdale High School,14,21,False,False,True,consistent
2026-09-11,northwest-rankin,wayne-county,Northwest Rankin High School,Wayne County High School,31,6,False,False,True,consistent
2026-09-11,noxapater,puckett,Noxapater Attendance Center,Puckett Attendance Center,7,11,False,False,True,consistent
2026-09-11,west-point,noxubee-county,West Point High School,Noxubee County High School,28,41,False,False,True,consistent
2026-09-11,west-bolivar,obannon,West Bolivar High School,O’Bannon High School,0,36,False,False,True,consistent
2026-09-11,ocean-springs,pascagoula,Ocean Springs High School,Pascagoula High School,22,12,False,False,True,consistent
2026-09-11,shannon,okolona,Shannon High School,Okolona High School,47,7,False,False,True,consistent
2026-09-11,pass-christian,presbyterian-christian,Pass Christian High School,Presbyterian Christian School,40,38,False,False,True,consistent
2026-09-11,sebastopol,pisgah,Sebastopol Attendance Center,Pisgah High School,21,30,False,False,True,consistent
2026-09-11,purvis,sumrall,Purvis High School,Sumrall High School,21,22,False,False,True,consistent
2026-09-11,raleigh,taylorsville,Raleigh High School,Taylorsville Attendance Center,50,0,False,False,True,consistent
2026-09-11,richton,salem,Richton High School,Salem Attendance Center,15,22,False,False,True,consistent
2026-09-11,ridgeland,vicksburg,Ridgeland High School,Vicksburg High School,34,24,False,False,True,consistent
2026-09-11,strayhorn,smithville,Strayhorn High School,Smithville High School,28,43,False,False,True,consistent
2026-09-11,st-martin,stone,St. Martin High School,Stone High School,45,14,False,False,True,consistent
2026-09-11,yazoo-county,yazoo-city,Yazoo County High School,Yazoo City High School,16,6,False,False,True,consistent
